,life_expectancy,adult_mortality,alcohol,percentage_expenditure,under_five_deaths,total_expenditure,gdp,income_composition_of_resources,schooling
1255,86.0,68.0,11.88,4509.234803,52.64179104477612,8.76,48538.58776,0.907,18.2
1271,81.7,61.0,2.63,409.4109292,1.0,7.36,3661.994,0.878,15.7
1287,81.8,166.19662921348313,6.95,5219.668802,2.0,9.42,35849.37364,0.869,16.4
1303,75.0,138.0,3.55,396.6270975,1.0,5.3,4682.728424,0.721,12.7
1319,83.0,62.0,6.9,863.0061491,4.0,9.58,4457.67639,0.879,15.1
1335,73.4,117.0,0.51,715.9709092,4.0,8.42,3679.19275,0.739,13.2
1351,67.8,236.0,6.83,11.1516268,8.0,4.42,97.649972,0.763,14.5
1367,63.0,294.0,1.73,56.58984221,89.0,3.97,967.34773,0.523,11.1
1383,65.3,27.0,0.48,18.21661422,52.64179104477612,1.52,1493.1651,0.584,11.9
1399,74.0,86.0,0.01,2009.575605,1.0,2.76,38497.61696,0.79,13.5
1415,68.8,199.0,2.73,0.0,4.0,6.66,7464.487886558975,0.631,12.2
1431,63.6,218.0,5.95,0.0,13.0,2.75,7464.487886558975,0.535,9.6
1447,72.8,18.0,9.8,1109.969508,52.64179104477612,6.55,11326.21947,0.815,16.0
1463,74.9,94.0,1.58,805.3956346,1.0,7.19,8763.826274,0.752,13.3
1479,51.1,527.0,2.71,154.8705998,6.0,1.87,1173.26212,0.464,10.9
1495,59.7,272.0,3.64,41.91052416,13.0,11.87,327.42597,0.403,9.6
1511,72.8,132.0,0.01,52.50394196,2.0,3.5,1212.56217,0.755,14.3
1527,72.4,188.0,12.9,1423.802386,52.64179104477612,7.9,11984.86857,0.824,16.8
1543,86.0,73.0,11.36,2267.252192,52.64179104477612,7.68,14965.361,0.884,13.7
1559,63.3,248.0,1.03,76.60442169,45.0,4.86,412.739341,0.503,10.2
1575,52.9,462.0,1.08,9.728005297,54.0,1.5,458.8681744,0.43,10.2
1591,74.1,131.0,0.49,65.56659662,4.0,3.99,971.356987,0.764,12.8
1607,76.7,73.0,1.83,91.13971812,52.64179104477612,7.93,633.79498,0.653,11.6
1623,56.5,273.0,0.6,9.585584394,91.0,6.35,78.377632,0.396,7.3
1639,83.0,62.0,7.91,278.0687051,52.64179104477612,8.3,2187.79469,0.819,14.6
1656,62.0,214.0,0.01,8.353074798,12.0,3.28,123.383675,0.484,7.6
1672,73.3,163.0,2.95,0.108055973,52.64179104477612,5.29,8.376432,0.74,14.0
1688,75.6,127.0,5.21,1033.039737,40.0,6.39,8959.581416,0.739,12.5
1704,68.7,171.0,1.76,0.0,52.64179104477612,13.83,7464.487886558975,0.633,11.5
1721,66.3,25.0,5.8,22.31624272,2.0,4.7,265.353659,0.693,14.3
1737,75.3,115.0,6.56,635.4849381,52.64179104477612,6.9,6682.281158,0.787,15.0
1753,72.8,166.19662921348313,0.56,183.6592186,23.0,5.86,2834.2472,0.603,10.7
1769,54.0,47.0,0.96,5.743393664,98.0,5.38,419.2258149,0.39,9.3
1785,65.4,29.0,0.3,17.48293752,65.0,1.92,987.7365832,0.515,8.8
1801,63.0,299.0,7.58,719.5535161,4.0,7.89,5191.58381,0.604,11.4
1818,68.0,178.0,0.24,84.62302524,30.0,6.43,592.1835216,0.515,11.1
1834,88.0,64.0,9.33,1035.621437,1.0,1.48,5338.25483,0.906,17.0
1850,89.0,71.0,9.62,6664.148708,52.64179104477612,11.2,33691.34837,0.899,20.3
1866,73.2,154.0,3.38,302.7045411,3.0,6.58,1526.497938,0.614,11.4
1882,58.2,252.0,0.12,5.883760536,95.0,6.36,348.151511,0.312,4.5
1898,52.0,374.0,8.9,133.1230872,817.0,3.47,2327.3267,0.492,9.5
1915,81.0,66.0,6.59,15268.06445,52.64179104477612,9.26,87646.75346,0.936,17.4
1931,75.6,16.0,0.56,129.2260751,1.0,2.74,1928.74739,0.797,13.5
1947,65.1,172.0,0.04,0.66751505,461.0,3.2,14.142268,0.521,7.5
1964,76.5,122.0,6.94,1199.319976,2.0,8.5,7937.259931,0.756,12.8
1980,61.8,286.0,0.79,18.99961966,14.0,4.18,1366.879112,0.485,9.6
1996,73.2,152.0,5.65,359.9760397,3.0,9.1,3225.591754,0.664,12.4
2012,73.7,14.0,4.72,69.43934508,12.0,5.3,522.493191,0.708,13.3
2028,67.9,218.0,4.85,198.2563794,74.0,4.37,2129.499242,0.662,11.4
2044,76.3,13.0,10.59,220.4916851,2.0,6.88,12599.52486,0.822,15.1
2060,79.6,88.0,12.25,3119.349824,52.64179104477612,1.44,22538.6548,0.812,16.0
2076,77.3,76.0,1.16,37.76848819,52.64179104477612,2.9,736.22784,0.825,12.0
2092,87.0,74.0,9.23,0.0,2.0,6.79,7464.487886558975,0.6551965317919074,12.446820809248557
2108,68.8,219.0,8.25,0.0,1.0,12.8,7464.487886558975,0.6551965317919074,12.446820809248557
2124,73.4,153.0,9.0,983.2518091,2.0,5.83,8297.483621,0.797,15.8
2140,68.4,256.0,11.05,162.8088054,17.0,6.83,1674.98771,0.773,13.7
2156,62.8,26.0,7.92,63.78723633,23.0,7.91,563.491487,0.454,10.0
2173,74.2,147.0,10.87,0.0,52.64179104477612,8.1,7464.487886558975,0.724,12.8
2189,72.5,162.0,7.0,0.0,52.64179104477612,4.71,7464.487886558975,0.711,13.3
2205,72.6,144.0,3.01,434.7940679,52.64179104477612,5.7,3453.487434,0.69,12.9
2222,66.2,24.0,5.58,63.04032682,52.64179104477612,5.24,1129.754961,0.542,10.6
2238,73.7,94.0,0.09,1197.946328,9.0,3.49,19259.58726,0.792,13.3
2254,64.3,212.0,0.28,1.020071763,32.0,4.62,11.631377,0.449,7.7
2270,74.4,128.0,9.65,774.4396617,1.0,1.9,5411.87744,0.755,13.6
2286,72.4,18.0,6.51,16.49232317,52.64179104477612,3.59,184.68447,0.74,13.2
2302,48.1,424.0,3.84,5.347717533,40.0,1.32,45.128418,0.384,8.7
2318,82.0,61.0,1.84,4540.543752,52.64179104477612,3.96,46569.67951,0.889,14.5
2334,75.1,124.0,10.13,0.0,52.64179104477612,8.51,7464.487886558975,0.822,15.0
2350,79.5,87.0,10.32,3187.496219,52.64179104477612,9.7,23437.4722,0.872,16.9
2366,68.3,188.0,1.1,29.5207994,52.64179104477612,7.47,1272.44825,0.492,9.3
2382,52.4,336.0,0.01,0.0,83.0,6.151222222222221,7464.487886558975,0.6551965317919074,12.446820809248557
2398,58.0,428.0,7.28,1038.885632,62.0,8.5,7362.76139,0.63,12.8
2414,55.0,359.0,4.9436263736263735,0.0,41.0,6.151222222222221,1562.239346,0.0,0.0
2430,81.9,64.0,9.78,578.7417172,2.0,9.56,3736.228,0.86,16.4
2446,74.5,138.0,2.31,191.7267589,4.0,3.43,2819.511161,0.739,13.5
2462,62.5,243.0,1.77,172.0097884,92.0,7.97,1476.47887,0.461,7.0
2478,73.0,19.0,5.26,99.08095375,52.64179104477612,5.81,833.31332,0.7,12.3
2494,53.6,459.0,4.93,56.93670561,4.0,8.47,369.239336,0.523,11.0
2510,81.5,58.0,7.2,778.2477467,52.64179104477612,9.47,5276.25591,0.895,15.8
2526,82.3,57.0,10.01,2198.590865,52.64179104477612,11.7,74276.71842,0.92,15.4
2542,73.7,127.0,0.78,0.0,9.0,3.28,7464.487886558975,0.65,11.7
2558,67.3,171.0,0.32,43.34099958,12.0,6.4,738.3475227,0.603,11.1
2574,73.9,158.0,5.95,71.6850913,12.0,3.81,575.32176,0.711,13.1
2590,74.7,18.0,1.47,0.0,52.64179104477612,6.83,7464.487886558975,0.732,13.0
2606,66.9,163.0,0.1,38.58376645,3.0,0.92,849.8626972,0.599,12.4
2622,57.4,323.0,1.21,41.96145465,21.0,5.37,487.9238913,0.449,11.0
2638,72.8,142.0,1.24,471.8307668,52.64179104477612,4.59,3547.59975,0.707,14.4
2654,74.0,179.0,6.5,1389.772683,52.64179104477612,5.29,16683.94578,0.772,12.5
2670,74.8,166.19662921348313,1.28,64.85616718,3.0,6.54,414.15177,0.71,14.4
2686,74.2,116.0,1.49,32.78235828,25.0,5.61,1672.5693,0.715,13.0
2702,65.8,211.0,2.48,385.325164,8.0,1.99,4439.23,0.0,10.6
2719,58.4,362.0,10.03,116.202964,119.0,11.2,594.9972557,0.473,10.9
2735,69.8,212.0,8.39,375.6835376,6.0,7.81,2965.142365,0.728,14.9
2751,76.2,82.0,1.69,308.0660742,1.0,3.93,3549.14832,0.826,13.3
2767,82.0,77.0,10.88,0.0,4.0,9.51,7464.487886558975,0.6551965317919074,12.446820809248557
2783,57.5,36.0,4.19,0.0,131.0,5.3,7464.487886558975,0.6551965317919074,12.446820809248557
2799,78.7,15.0,8.55,0.0,30.0,17.2,7464.487886558975,0.6551965317919074,12.446820809248557
2815,76.3,118.0,6.21,2331.532804,1.0,8.63,11938.212,0.777,15.6
2831,68.3,183.0,2.73,119.4571154,23.0,5.34,1377.8214,0.657,11.9
2847,71.0,145.0,0.91,471.8626525,52.64179104477612,4.71,2965.82434,0.59,10.8
2863,73.7,158.0,7.22,0.0,10.0,5.4,7464.487886558975,0.754,14.0
2879,75.2,133.0,3.93,0.0,35.0,6.36,7464.487886558975,0.647,11.9
2895,64.4,233.0,0.06,0.0,45.0,5.17,7464.487886558975,0.488,8.5
2911,58.0,363.0,2.47,184.3649102,45.0,4.41,1463.213573,0.533,11.8
2927,52.4,527.0,5.21,53.30858081,44.0,5.37,713.63562,0.436,10.0
6,58.6,281.0,0.01,56.76221682,106.0,9.42,445.8932979,0.434,8.9
22,76.1,91.0,5.79,348.0559517,1.0,5.79,4114.136545,0.721,12.2
38,74.4,123.0,0.5,352.0636419,23.0,5.36,3868.83123,0.705,13.1
54,49.1,369.0,7.01,212.9229325,127.0,4.37,3347.84485,0.48,8.5
70,75.4,14.0,7.82,149.3587355,54.3134328358209,4.86,1312.46692,0.788,14.2
86,75.6,126.0,8.33,1398.042623,11.0,7.63,8161.36966,0.794,16.5
102,73.3,137.0,3.96,201.1855461,1.0,4.55,2993.832531,0.725,11.9
118,81.7,66.0,10.62,7172.275229,1.0,9.5,42742.99898,0.925,19.1
134,82.0,77.0,11.3,8053.557638,54.3134328358209,11.19,47654.18721,0.87,15.3
150,78.0,132.0,2.1,22.48638351,6.0,5.85,495.294791,0.728,11.6
166,74.6,168.0,9.29,0.0,54.3134328358209,7.43,7060.615021875,0.791,12.6
182,76.0,74.0,1.95,332.9347646,54.3134328358209,3.79,19356.67236,0.814,14.4
198,69.5,144.0,0.01,53.26400378,173.0,2.91,681.125368,0.523,8.4
214,74.6,19.0,8.46,327.1618128,54.3134328358209,6.21,16523.32388,0.779,15.5
230,70.0,226.0,14.09,434.7985025,1.0,6.9,5176.172649,0.771,15.4
246,79.8,85.0,10.05,671.9376566,1.0,1.39,4488.5615,0.876,15.8
262,69.5,184.0,6.85,549.8096097,54.3134328358209,5.81,4258.788611,0.7,12.7
278,58.4,259.0,1.16,71.01399249,39.0,4.46,793.45243,0.448,9.3
294,67.4,232.0,0.17,27.48907048,1.0,6.3,177.234497,0.0,10.9
310,68.0,27.0,3.87,0.0,12.0,5.76,7060.615021875,0.636,13.8
326,76.1,97.0,4.75,645.021302,54.3134328358209,9.64,4697.89732,0.716,13.3
342,59.2,393.0,5.01,426.7855662,3.0,6.39,5185.729845,0.661,12.2
358,73.6,157.0,7.33,564.5233902,64.0,8.65,8553.3847,0.714,13.8
374,76.8,88.0,0.25,1873.686852,54.3134328358209,2.85,27965.4754,0.841,14.1
390,73.2,152.0,10.93,661.5144334,1.0,6.78,6955.987733,0.768,13.8
406,56.9,283.0,4.55,81.14304705,77.0,7.41,552.7455521,0.356,5.9
422,56.2,338.0,4.05,2.030494673,34.0,6.96,24.944652,0.336,8.6
438,51.0,426.0,2.92,0.0,84.0,6.41,7060.615021875,0.6514335260115606,12.310982658959539
454,72.4,124.0,4.45,339.9777364,54.3134328358209,4.24,3444.5566,0.621,12.4
470,66.1,195.0,2.13,48.35423978,17.0,6.36,738.2326684,0.52,10.5
486,54.8,373.0,5.89,9.042540892,85.0,5.7,123.19538,0.473,9.2
502,81.0,72.0,8.4,864.94993,2.0,11.17,4773.45436,0.898,15.9
518,48.6,453.0,1.56,40.45156933,25.0,3.58,449.961839,0.345,6.4
534,57.0,37.0,0.47,4.982900401,80.0,3.31,84.455939,0.343,6.3
550,79.3,91.0,7.67,181.525923,2.0,7.39,1243.32824,0.816,15.3
566,74.9,93.0,4.88,50.28348923,288.0,5.8,3838.434292,0.682,12.2
582,73.6,15.0,4.34,941.6464045,15.0,7.1,5148.422113,0.691,12.4
598,61.3,251.0,0.17,56.98952474,2.0,3.82,778.5454199,0.465,10.3
614,68.0,314.0,3.47,0.0,11.0,2.27,7060.615021875,0.545,10.3
631,79.2,96.0,4.07,24.88720369,1.0,9.69,689.396224,0.747,13.1
647,76.3,19.0,12.21,2160.380199,54.3134328358209,8.18,14157.14416,0.803,14.2
663,78.1,171.4367816091954,4.01,818.8771016,1.0,11.78,5484.7763,0.782,17.7
679,79.3,171.4367816091954,10.8,230.2524184,54.3134328358209,7.4,3215.8159,0.849,14.1
695,77.1,171.4367816091954,13.23,0.0,54.3134328358209,7.85,7060.615021875,0.6514335260115606,12.310982658959539
711,68.7,161.0,3.35,0.0,11.0,6.528388888888889,7060.615021875,0.6514335260115606,12.310982658959539
727,56.7,292.0,2.13,0.0,323.0,5.61,7060.615021875,0.6514335260115606,12.310982658959539
743,78.9,86.0,10.08,9765.616994,54.3134328358209,11.47,58163.29359,0.906,16.8
759,69.0,279.0,0.49,177.2671607,2.0,8.37,1253.657431,0.436,5.3
776,73.6,157.0,6.05,587.8828228,8.0,4.41,4952.67753,0.695,12.9
792,75.1,137.0,3.87,282.1440066,8.0,5.58,4255.56571,0.702,13.1
808,69.9,174.0,0.21,0.0,64.0,5.1,7060.615021875,0.659,12.0
824,71.4,23.0,2.55,416.4338399,2.0,6.83,3366.482133,0.662,12.8
840,55.7,34.0,7.97,115.0692415,4.0,5.32,1653.2937,0.59,9.1
856,61.4,311.0,0.63,1.575160196,9.0,3.3,43.7544499,0.402,5.2
872,74.9,156.0,15.04,1717.088711,54.3134328358209,6.93,14726.31828,0.836,16.1
888,68.0,274.0,1.17,53.77354001,256.0,4.41,379.7566385,0.393,8.1
904,68.9,23.0,2.31,60.65068446,54.3134328358209,4.26,3369.48247,0.704,14.5
920,79.7,91.0,9.96,579.7384368,54.3134328358209,9.2,4717.15571,0.878,17.0
936,81.1,88.0,11.8,6415.35735,3.0,11.28,41631.13141,0.879,16.0
952,61.7,31.0,8.64,52.31086276,3.0,3.43,763.66223,0.652,12.4
968,59.0,286.0,2.99,0.0,6.0,5.85,7060.615021875,0.434,8.9
984,73.2,133.0,6.66,18.5314303,1.0,1.19,276.588512,0.734,12.8
1000,80.0,79.0,11.22,7641.270645,3.0,11.4,41732.7725,0.906,16.7
1016,66.0,271.0,1.76,30.72290501,60.0,5.17,186.76538,0.542,10.4
1032,80.0,78.0,9.08,372.6854142,54.3134328358209,9.76,2971.973,0.857,16.2
1048,72.4,158.0,8.42,146.4384488,54.3134328358209,6.24,7395.88125,0.0,15.6
1064,76.0,198.0,2.14,445.4423371,15.0,6.79,2635.753474,0.596,10.4
1080,57.3,297.0,0.18,24.84763562,46.0,3.85,436.6895539,0.376,8.1
1096,56.3,288.0,2.55,47.12969266,7.0,6.81,544.222779,0.401,8.9
1112,66.1,218.0,7.49,466.6693698,1.0,7.32,2716.35256,0.618,10.5
1128,62.5,251.0,5.85,41.30079452,21.0,6.68,668.297646,0.466,8.5
1144,73.4,157.0,3.08,286.1211446,5.0,8.84,1815.489496,0.603,11.3
1160,74.2,162.0,11.46,1281.155944,1.0,7.55,12967.16543,0.816,15.3
1176,81.6,55.0,10.22,687.5776358,54.3134328358209,9.12,4461.89251,0.894,18.4
1192,66.0,171.4367816091954,2.5,0.844186331,1700.0,4.38,19.317765,0.563,10.5
1208,67.9,189.0,0.08,125.7980678,174.0,2.83,2254.44566,0.645,11.7
1224,73.3,122.0,0.03,0.0,27.0,7.63,7060.615021875,0.728,12.8
1240,74.0,148.0,0.2,185.6366983,39.0,4.65,3735.144836,0.643,10.3
1256,79.7,77.0,11.41,7620.823456,54.3134328358209,9.53,51983.78892,0.909,17.9
1272,81.5,63.0,2.55,508.6645438,1.0,7.46,27795.87671,0.876,15.6
1288,81.6,61.0,7.25,5243.316638,2.0,9.41,36976.84512,0.868,16.3
1304,74.7,142.0,3.33,235.7067417,1.0,5.16,4293.383274,0.721,12.7
1320,83.0,64.0,7.09,899.1785285,4.0,9.51,4855.17564,0.881,15.0
1336,73.3,118.0,0.59,668.7447334,4.0,9.54,3492.1396,0.742,13.6
1352,67.8,235.0,6.64,808.243302,8.0,4.13,7165.2775,0.758,14.6
1368,59.1,317.0,1.86,7.146851404,91.0,4.17,92.816252,0.514,10.7
1384,65.2,28.0,0.54,162.2903711,54.3134328358209,12.24,1297.285141,0.576,11.9
1400,73.9,87.0,0.1,3001.628237,1.0,3.87,37567.3121,0.788,13.6
1416,68.5,21.0,2.39,0.0,4.0,6.79,7060.615021875,0.629,12.4
1432,63.1,223.0,5.18,0.0,14.0,3.77,7060.615021875,0.525,9.4
1448,72.6,184.0,9.85,1137.6237,54.3134328358209,6.84,12219.37379,0.821,16.4
1464,74.7,95.0,1.62,8.140373615,1.0,7.42,84.268878,0.746,13.2
1480,49.4,566.0,2.75,104.3144732,6.0,9.8,923.136931,0.453,10.8
1496,59.2,277.0,3.75,5.592170255,13.0,14.39,33.667491,0.4,9.7
1512,72.7,132.0,0.01,63.55170297,2.0,3.16,1296.97353,0.757,14.6
1528,72.2,192.0,12.4,1446.529217,54.3134328358209,7.53,11837.3913,0.825,16.6
1544,83.0,76.0,11.42,2052.393076,54.3134328358209,8.11,13198.6693,0.888,13.5
1560,62.8,254.0,0.91,71.16601203,47.0,4.7,415.6893226,0.5,9.7
1576,51.5,491.0,1.16,7.915071248,56.0,1.18,42.7379657,0.415,9.9
1592,74.0,131.0,0.47,431.5452472,4.0,3.97,7326.744435,0.756,12.6
1608,76.3,75.0,1.59,100.503021,54.3134328358209,9.22,597.1659,0.651,11.8
1624,56.0,276.0,0.59,84.63438925,93.0,6.85,697.153124,0.385,7.1
1640,82.0,63.0,7.38,335.5180568,54.3134328358209,8.33,2675.58259,0.815,14.4
1657,61.7,215.0,0.01,11.14504291,12.0,3.79,146.83851,0.476,7.1
1673,72.8,166.0,2.83,624.2361828,54.3134328358209,4.97,7318.12641,0.734,13.8
1689,75.7,13.0,5.27,881.7364327,42.0,6.6,7748.12331,0.738,12.5
1705,68.5,172.0,2.06,0.0,54.3134328358209,13.44,7060.615021875,0.629,11.4
1722,66.9,235.0,4.61,134.1678932,2.0,5.29,1717.898761,0.686,13.8
1738,75.0,117.0,6.45,489.6818699,54.3134328358209,6.7,6698.79439,0.785,14.6
1754,72.3,116.0,0.62,188.2902861,23.0,5.67,2861.5545,0.596,10.5
1770,53.8,171.4367816091954,1.18,39.75216936,101.0,5.43,463.852618,0.382,9.2
1786,65.2,211.0,0.28,11.05247903,69.0,2.5,741.777116,0.504,8.5
1802,62.4,36.0,7.99,575.6748069,4.0,8.5,4153.497885,0.598,11.4
1819,67.5,183.0,0.22,6.19357029,32.0,6.41,48.7299,0.502,10.5
1835,86.0,65.0,9.23,96.8585885,1.0,1.29,519.349,0.906,16.9
1851,85.0,73.0,9.24,63.57705167,54.3134328358209,11.21,282.94193,0.895,19.3
1867,73.2,163.0,3.36,292.753101,3.0,6.82,1464.497754,0.613,11.3
1883,57.1,263.0,0.11,5.665405066,99.0,6.98,341.2894618,0.307,4.2
1899,51.6,376.0,9.05,14.5676468,832.0,4.24,197.661422,0.487,9.3
1916,89.0,67.0,6.68,142.3749426,54.3134328358209,9.49,817.77681,0.936,17.4
1932,75.4,18.0,0.56,1040.629462,1.0,2.83,16784.34616,0.782,12.4
1948,64.8,175.0,0.03,0.697215581,460.0,2.94,16.63999,0.514,7.3
1965,76.8,127.0,6.87,1092.155356,2.0,7.56,7429.628274,0.755,12.8
1981,61.6,288.0,0.82,20.53327531,14.0,4.36,1166.66337,0.477,9.2
1997,73.0,155.0,5.39,30.93519548,3.0,9.14,2599.596259,0.663,12.1
2013,73.8,14.0,4.69,570.4532468,13.0,5.36,4166.93387,0.706,13.3
2029,68.0,219.0,4.42,159.5348489,76.0,4.41,1825.341521,0.661,11.7
2045,75.7,136.0,10.7,1299.159757,3.0,7.12,11527.59323,0.818,15.1
2061,79.3,171.4367816091954,12.03,337.1023516,54.3134328358209,1.42,2363.97161,0.809,16.0
2077,77.0,79.0,1.11,3688.694288,54.3134328358209,2.63,61478.23813,0.828,11.8
2093,86.0,75.0,8.97,0.0,2.0,6.66,7060.615021875,0.6514335260115606,12.310982658959539
2109,69.0,218.0,8.45,0.0,1.0,12.49,7060.615021875,0.6514335260115606,12.310982658959539
2125,73.1,158.0,10.4,14.96373588,3.0,5.56,822.18329,0.795,15.4
2141,68.2,261.0,11.21,137.0063357,18.0,7.44,8562.89598,0.776,14.0
2157,61.0,288.0,7.11,9.165614959,25.0,7.2,539.1538211,0.447,10.2
2174,74.3,147.0,11.09,0.0,54.3134328358209,8.12,7060.615021875,0.717,12.7
2190,72.3,165.0,6.85,0.0,54.3134328358209,5.13,7060.615021875,0.709,13.3
2206,76.0,172.0,2.88,42.12368374,54.3134328358209,5.4,335.112838,0.691,12.9
2223,65.8,21.0,4.13,11.13608747,54.3134328358209,6.65,199.57146,0.533,10.1
2239,73.4,97.0,0.09,117.9227998,10.0,4.9,1694.2931,0.787,13.0
2255,63.5,219.0,0.3,1.177477677,33.0,4.81,12.566464,0.444,7.5
2271,74.1,131.0,9.85,820.8109098,1.0,9.9,5821.35397,0.754,13.6
2287,72.3,182.0,4.94,75.2256582,54.3134328358209,2.64,976.9566,0.739,13.2
2303,47.1,433.0,3.97,49.8371267,42.0,13.13,394.5932439,0.375,8.5
2319,81.7,62.0,1.73,462.9306986,54.3134328358209,4.27,38577.55822,0.887,14.4
2335,75.0,131.0,10.63,0.0,54.3134328358209,9.15,7060.615021875,0.82,14.9
2351,79.1,171.4367816091954,10.52,3505.389434,54.3134328358209,9.38,24633.79785,0.873,16.9
2367,68.1,192.0,1.21,244.3976438,54.3134328358209,7.92,1158.282672,0.494,9.3
2383,52.2,335.0,0.01,0.0,84.0,6.528388888888889,7060.615021875,0.6514335260115606,12.310982658959539
2399,56.5,449.0,7.6,782.5987144,70.0,8.39,5888.6284,0.622,12.8
2415,54.3,369.0,4.889230769230768,0.0,42.0,6.528388888888889,1264.78998,0.0,0.0
2431,81.6,66.0,9.99,5047.254058,2.0,9.52,32333.4661,0.858,16.3
2447,71.8,183.0,2.05,13.39092189,4.0,3.37,216.681584,0.735,13.4
2463,62.0,248.0,1.99,17.0536929,94.0,8.4,1226.884381,0.456,6.8
2479,70.0,196.0,5.13,885.0739766,54.3134328358209,6.14,7443.85178,0.696,12.1
2495,52.6,46.0,4.9,47.6164523,4.0,8.46,332.517125,0.519,10.8
2511,81.4,62.0,7.3,682.1070608,54.3134328358209,9.94,4627.592,0.898,15.8
2527,82.1,171.4367816091954,10.15,14714.82588,54.3134328358209,11.0,69672.471,0.916,15.3
2543,73.8,124.0,0.81,0.0,9.0,3.55,7060.615021875,0.648,11.8
2559,66.7,174.0,0.3,35.71613793,12.0,5.93,666.3458569,0.601,11.1
2575,73.7,16.0,5.88,547.2101411,12.0,4.11,4212.5492,0.706,13.0
2591,74.4,111.0,1.77,0.0,54.3134328358209,6.74,7060.615021875,0.73,13.0
2607,66.6,165.0,0.09,36.199487,3.0,1.2,757.3114436,0.599,12.1
2623,56.7,336.0,1.24,77.09551224,22.0,6.64,499.6468713,0.442,10.6
2639,72.5,147.0,1.08,4.783805563,54.3134328358209,4.67,37.846563,0.703,14.5
2655,71.0,183.0,6.37,128.0896289,54.3134328358209,6.47,1458.8796,0.773,12.5
2671,74.7,171.4367816091954,1.4,585.6307861,3.0,6.18,4129.977335,0.706,14.4
2687,73.9,118.0,1.4,106.9482898,27.0,6.8,936.499911,0.709,12.5
2703,65.6,215.0,2.35,37.88466056,8.0,1.88,436.459223,0.0,10.5
2720,57.5,378.0,9.63,87.04534954,124.0,8.43,647.17732,0.464,10.8
2736,69.2,231.0,8.71,324.5491348,6.0,7.8,2545.48341,0.734,14.9
2752,76.0,84.0,1.73,292.4022672,1.0,4.5,3372.57517,0.831,13.2
2768,81.0,78.0,10.79,0.0,4.0,9.81,7060.615021875,0.6514335260115606,12.310982658959539
2784,56.9,368.0,3.97,0.0,135.0,3.97,7060.615021875,0.6514335260115606,12.310982658959539
2800,78.5,18.0,8.71,0.0,31.0,17.0,7060.615021875,0.6514335260115606,12.310982658959539
2816,76.6,118.0,6.67,1871.736563,1.0,8.78,9415.17386,0.774,15.5
2832,68.0,183.0,2.56,92.81479759,24.0,6.31,1213.265328,0.651,11.8
2848,78.0,149.0,0.83,361.0940984,54.3134328358209,3.9,2643.441423,0.589,10.7
2864,73.6,166.0,7.59,0.0,10.0,5.81,7060.615021875,0.754,14.0
2880,75.0,134.0,3.86,0.0,35.0,6.4,7060.615021875,0.641,11.7
2896,64.1,235.0,0.03,0.0,46.0,5.32,7060.615021875,0.483,8.4
2912,57.4,368.0,2.3,143.8698873,47.0,4.73,1139.11233,0.518,11.6
2928,50.0,587.0,4.64,1.040021112,45.0,6.26,65.824121,0.419,9.9
7,58.1,287.0,0.03,25.87392536,110.0,8.33,373.3611163,0.433,8.7
23,75.3,182.14285714285714,5.61,36.62206845,1.0,5.87,437.539647,0.713,12.0
39,74.1,126.0,0.46,43.08717334,23.0,4.2,495.254866,0.697,12.6
55,48.7,371.0,7.07,249.9101958,133.0,3.84,3868.578883,0.468,8.1
71,75.2,142.0,8.27,180.7762695,56.43283582089552,4.69,1473.31923,0.786,14.4
87,75.4,126.0,8.41,1413.73543,11.0,6.66,8953.359275,0.792,16.3
103,73.2,14.0,3.96,2.8888979,1.0,3.8,41.26997,0.721,12.3
119,81.3,66.0,10.76,8547.292357,1.0,8.78,49664.6854,0.921,19.1
135,84.0,76.0,12.0,8329.731655,56.43283582089552,1.6,51386.37665,0.864,15.1
151,73.0,141.0,1.18,206.2616134,6.0,4.37,5574.6382,0.719,11.6
167,74.5,167.0,10.15,0.0,56.43283582089552,7.3,10604.04036383782,0.791,12.6
183,75.8,76.0,2.0,231.5478912,56.43283582089552,3.17,2367.56535,0.815,14.4
199,69.1,147.0,0.01,42.48865034,186.0,2.85,615.7775411,0.52,8.6
215,74.4,111.0,8.95,25.52277112,56.43283582089552,6.1,1657.3228,0.775,15.3
231,70.0,224.0,14.67,501.8056141,1.0,5.95,6376.183153,0.755,15.1
247,79.5,87.0,10.47,7191.051507,1.0,9.6,48424.58927,0.874,15.8
263,69.6,181.0,7.22,51.25232422,56.43283582089552,5.9,447.22796,0.699,12.8
279,57.6,278.0,1.28,7.615430126,39.0,4.2,82.1513498,0.444,9.1
295,67.0,234.0,0.21,302.667579,1.0,6.58,1795.18137,0.0,10.5
311,67.4,211.0,3.77,0.0,13.0,5.0,10604.04036383782,0.632,14.0
327,76.0,98.0,5.13,66.04635027,56.43283582089552,8.58,575.31664,0.71,13.1
343,57.5,427.0,6.56,476.8625872,3.0,5.55,5623.379566,0.646,12.1
359,73.4,158.0,7.21,526.3780636,68.0,8.24,8787.61375,0.704,13.3
375,77.2,84.0,0.67,2538.941033,56.43283582089552,2.23,37951.286,0.84,14.2
391,72.9,155.0,10.98,107.9826127,1.0,6.61,7296.122479,0.761,13.8
407,56.1,288.0,4.5,107.7988339,80.0,6.77,569.7612784,0.345,5.4
423,55.3,35.0,4.33,15.99415192,35.0,7.86,196.2472628,0.319,7.9
